video_id,channel_id,publish_time,category,subscriber_count,avg_last10_views,duration_seconds
GUmv4XI_TrU,UCTcBFy719iHhe82maIgRnCA,2026-02-27T19:48:20Z,People & Blogs,16900,281.7,41
QmtYD-OO46Q,UC7n0z-g-fBJpMsdqur_Nrgg,2026-02-27T19:45:01Z,People & Blogs,95300,24835.7,1546
iNLrBkpS64k,UCJa79nvi-r_7mJktnnw7lDA,2026-02-27T19:42:01Z,Howto & Style,65000,4246.3,22
l_vldqJz09Y,UCTcBFy719iHhe82maIgRnCA,2026-02-27T19:42:33Z,People & Blogs,16900,275.7,28
2CRIGVZSzwc,UCYaQHt9_PQKMYHaP-pMlX6Q,2026-02-27T19:38:49Z,Entertainment,80400,11453.0,65
0YWloD119Wo,UCDVGuxSB1RRFByJtASxbTsQ,2026-02-27T19:39:40Z,Sports,15600,2420.2,708
4en5U4rfDk0,UCF7hj1YxCobWNSluLdlGqjg,2026-02-27T19:36:46Z,People & Blogs,97500,25244.6,946
szcUcy20QWA,UCTER9Mdv6lFN92Dzs6lYEJw,2026-02-27T19:38:16Z,Entertainment,30600,634.1,818
5qXvvvqTxzI,UCTcBFy719iHhe82maIgRnCA,2026-02-27T19:37:53Z,People & Blogs,16900,275.7,33
Bdc6gO_80_Y,UC0wbrX3Chle60iz-LjLXTFA,2026-02-27T19:35:00Z,People & Blogs,26700,37425.8,65
cV4M1PbAyCY,UCox_1M6vpVERrGcApDvZv_Q,2026-02-27T19:11:03Z,People & Blogs,11500,2014.0,76
IL6YJaIihIQ,UCih_aLysB9rKuJo52wAYwlQ,2026-02-27T19:00:06Z,Entertainment,70200,1152.9,3860
NQ9mEGYDaXg,UCMTctLhiQCnRYeRbb1Z3mJQ,2026-02-27T18:53:20Z,People & Blogs,17400,7858.3,67
v5oum45hJFA,UCOK9AmWMYhSUf_S05EGIXEQ,2026-02-27T18:49:52Z,People & Blogs,16700,8487.7,55
wQzkyDrVNVc,UCnrb2TUCdf7MdkPQo0raBNg,2026-02-27T18:46:24Z,People & Blogs,32500,10618.7,1886
NMkc6KWoLSs,UCdXcyas_pPzguAXCzbnS4xQ,2026-02-27T18:30:54Z,Gaming,23400,40142.3,89
2KTtAxKRDxM,UCyQxtkwL-o_tKEHi-_xOAbA,2026-02-27T21:08:17Z,People & Blogs,15400,1949.8,75
_TRm-I6RW3o,UC-tN6N1wACnokfuLK-vB_5A,2026-02-27T21:06:35Z,Howto & Style,46100,1508.5,45
sMU78KQu-uI,UC2SzpDX2WxvnjQKL_Jww-1g,2026-02-27T21:04:33Z,People & Blogs,17000,15744.0,64
BT9m6CiwgEg,UCDgdQgYDMTZzUHsB-AmLvIw,2026-02-27T21:01:49Z,People & Blogs,25600,11009.1,69
XXOdcAOqg_4,UCZqwxErTXfcdp0S1Bxoyzfw,2026-02-27T21:00:48Z,Gaming,45000,6122.5,706
drU4en97spQ,UCzbXo3redq-n9pEBVaPt2Dg,2026-02-27T21:00:52Z,Entertainment,11600,7652.3,107
lxhYDw5cbvM,UCaRaj4yXhqlvR3zFPb4I20w,2026-02-27T20:58:39Z,Comedy,20400,1103.0,226
O9PuRwaLijk,UCpMRIxS7GEXNusHHhD3gY8w,2026-02-27T20:56:18Z,People & Blogs,17900,690.1,27
_a2WoP7IprE,UCAI4Xacyh_eRTRTNryBT0NQ,2026-02-27T20:57:24Z,People & Blogs,79800,161574.2,25
KMAOr_TQCOw,UCBpAAh-BZDOFLgkv97dhprg,2026-02-27T20:57:06Z,Education,24300,9572.5,68
xvHI9Navfv8,UCcCG_Kicq-m9KwjByOayjdg,2026-02-27T20:47:00Z,People & Blogs,61200,1963.2,98
wuw82GUUDoI,UCN5ncJ2aZSXjYmXj8P8wJdQ,2026-02-27T20:45:06Z,Music,70200,262.9,1652
YzPASDbGSts,UCcCG_Kicq-m9KwjByOayjdg,2026-02-27T20:46:02Z,People & Blogs,61200,1963.2,109
sszqqtaypnU,UCzp9kQg7iA4nKnyaqTMls6g,2026-02-27T20:42:15Z,Gaming,34800,2573.1,44
qk6wXeqjXNY,UCcCG_Kicq-m9KwjByOayjdg,2026-02-27T20:41:00Z,People & Blogs,61200,1963.2,45
GjhNZW7ajj4,UC1Mm8LK60OOy96v2YL3NCHg,2026-02-27T20:38:33Z,News & Politics,59500,2704.8,51
HR_dKdj_Iqo,UCevPcd6mDd4GGFuFYaTXoMw,2026-02-27T20:36:36Z,Comedy,32800,266.9,38
QTuUclmcHIE,UCPj-GurWa2yV7O-Cj4ea5Bw,2026-02-27T20:30:11Z,People & Blogs,17900,2411.1,3028
zK0atnvWgbw,UChAV91A1a8MariF1ZRVAkgw,2026-02-27T20:35:25Z,People & Blogs,12100,8360.7,21
5DRGcXIdzGY,UCDitEaLG4FFrf0WQWX78nDw,2026-02-27T20:30:09Z,People & Blogs,56700,21175.3,148
27RRKD5CxQM,UCoofINbe9FXzAxnR1MlSZhA,2026-02-27T20:30:00Z,People & Blogs,46000,7597.7,918
bZMvmYPQ_MU,UCmxXHmHyfFQYVVzqexOk-lQ,2026-02-27T20:30:15Z,Entertainment,98500,8454.3,437
DtSxcRIJ8Pg,UCcCG_Kicq-m9KwjByOayjdg,2026-02-27T20:30:32Z,People & Blogs,61200,1959.9,60
BPK7ewfPcn4,UCpMRIxS7GEXNusHHhD3gY8w,2026-02-27T20:27:54Z,People & Blogs,17900,675.8,27
ssUXzG9Irys,UCRnHmQH2KZpxkCHONlEYAqQ,2026-02-27T20:29:23Z,Autos & Vehicles,12400,696.7,1101
-OZPvdZuj-k,UCe3EuwovhRw1Wr0LYAM5TfQ,2026-02-27T20:26:34Z,Gaming,53900,15460.6,86
3dOnrMwvPVc,UCcCG_Kicq-m9KwjByOayjdg,2026-02-27T20:27:01Z,People & Blogs,61200,1959.9,126
sE_6hcr2qMQ,UCcCG_Kicq-m9KwjByOayjdg,2026-02-27T20:25:21Z,People & Blogs,61200,1963.5,178
SdCe-LgzQgg,UCgoiUGZStlSKdja4HDnkplw,2026-02-27T20:25:12Z,Howto & Style,35100,12398.9,34
XkFroY7O5VE,UCejhxvoBrUnHd5kgTYwjGkA,2026-02-27T20:21:54Z,Sports,79500,6450.8,13
YjM0cQHNxAE,UCgRy-aUCKdBe8VmHMMdkeSQ,2026-02-27T20:22:20Z,People & Blogs,52800,13500.6,83
45VgV774vlU,UCW3xz-jr9CJO9I8Zc3GA40A,2026-02-27T20:19:34Z,People & Blogs,11700,94236.3,56
ydpHk_2s3CU,UCXhXRaD65sdLDhoQqnI_Zlg,2026-02-27T20:20:20Z,People & Blogs,13700,2039.2,25
2NiKvXucONc,UC8g9oGayaCuPLQAfYxkbFFQ,2026-02-27T20:20:11Z,Gaming,61600,12454.0,30
qM7hGPE392w,UCu327-IwJMuSqOqDrI9zGfw,2026-02-27T20:15:15Z,Pets & Animals,16800,574.4,12
_96eyaq-yAM,UCFcY4HJDcjTqi5lLWqM44TA,2026-02-27T20:13:14Z,Comedy,71600,14787.3,693
HO8IzzyQyG0,UC30rrPkgk5uD0l6V26OYYTA,2026-02-27T20:06:30Z,People & Blogs,18000,1227.5,46
0-gyIlVDTqY,UCsj2gSMtS-F6IUyGNvYdXuQ,2026-02-27T20:05:15Z,Entertainment,59500,18501.5,560
hloPJqWDkQQ,UCyRTLWM_mgEgFPKTwrsyL_g,2026-02-27T20:00:39Z,Howto & Style,20000,15096.4,1711
I4HMz-W39i4,UCvi4Qs8d7lEMMzeCYJJw9vw,2026-02-27T19:40:36Z,People & Blogs,31500,225735.3,21
_3NHxsyoZJQ,UCaEnj2w5tU8RmXptHQI9WLw,2026-02-27T22:04:43Z,Travel & Events,10400,594.6,166
k0hSDwSyA1s,UCN_pCYIYu4GDFIPtSS1rUfQ,2026-02-27T22:03:16Z,Entertainment,56200,11840.9,958
gK_sQvZtk0I,UCN9VGDvz2M3vdR0czEUp6lQ,2026-02-27T22:00:46Z,Gaming,21100,4213.6,282
KrBMD1Hlpq0,UCh7334oHpymGDSXy2T3oyCQ,2026-02-27T21:59:54Z,People & Blogs,34400,0.0,60
6HxC3E4Sz4o,UCd1cEcK-8vH9xFvbTY_gkAw,2026-02-27T21:57:51Z,Entertainment,98200,1850.5,31
KzG9DZ8HERk,UCYnoMcW11xZK5YPiWpOn6Rg,2026-02-27T23:19:25Z,Gaming,10000,4813.6,132
tf2rp3dYI0U,UCEnYad6ixmBvjVeSeaTqB7w,2026-02-27T23:01:15Z,Film & Animation,38600,177.1,30
kD5fwGqQ09o,UCm69ELKjsKLW-HawNVT1ovg,2026-02-27T23:01:04Z,Entertainment,36200,9965.6,19
9FXIROWYYvw,UCpohPS5RCMATlbsSTEpf2NQ,2026-02-27T22:56:06Z,Entertainment,35800,2018.4,98
EIJv15xa9zI,UCSNMw4HnK3LMAPc30zgNcyQ,2026-02-27T22:53:10Z,Science & Technology,46000,585.9,33
E2U9LmY-BeY,UC5P2yA_O4syMM-j5bk5p4OQ,2026-02-27T22:52:53Z,Entertainment,68700,3734.3,667
uw-1_zJYZDc,UCq2t6HiqeYnKeJjd0UYPGnA,2026-02-27T22:53:16Z,Entertainment,27100,20335.1,192
Kf7PtAgoeIA,UCrpNuyalUrQTlCGEvrYUDLQ,2026-02-27T22:51:48Z,Entertainment,46200,8804.5,49
T7DBv7JbWHc,UC0c9EMwFGiUwBuEeMov6GAA,2026-02-27T22:51:32Z,Travel & Events,40900,4927.0,113
AGOFFH25OA0,UCtnGQBr9ErYla9ugRKrGILA,2026-02-27T22:44:30Z,People & Blogs,36600,22543.0,7
pNhb9aUepBY,UCGrxr-3KON77pdkre4AuYaw,2026-02-27T22:42:05Z,Gaming,11900,2337.4,498
dDR3gPcgzAk,UC3wRqntj9wAYHRb9KTBle6g,2026-02-27T22:33:42Z,People & Blogs,24800,152.7,130
9LaufbiG4zo,UC1aI2rBj5g8yajqFRSrcviA,2026-02-27T22:22:55Z,People & Blogs,26400,279.2,17
2UpeSFYevqw,UCRc1_6DNF9qpad-lR95S-3w,2026-02-27T22:08:36Z,Gaming,41900,31343.3,101
-yQl6f7ZEOk,UCacHqxC9AQNPyHWwWEZOLLQ,2026-02-28T01:21:18Z,Comedy,55200,1843.1,181
uxAnXZ-Z1vc,UCMokBJa0H28L0VIzcNvnzug,2026-02-28T01:19:24Z,People & Blogs,76400,170.5,57
-FVt1pHhdmo,UC0egEv6fWnAGljzckPjOJ1A,2026-02-28T01:15:09Z,People & Blogs,16900,23699.1,31
t22AdbQk8DA,UCnmGhheYclsIlUvSvVnqUDg,2026-02-28T01:09:57Z,Gaming,29600,4202.8,13
ETGGyHjsr4o,UC4AfgtM112to-yMvAIFWadg,2026-02-28T00:56:27Z,People & Blogs,45800,12435.2,20
VEuVXDbs0Fs,UCm_w2xoD1yzluOBt_LRvI-g,2026-02-28T00:50:57Z,People & Blogs,10800,1606.5,16
Atnk_UJhtD4,UCKAasvfnkImKpa0NUPOHftw,2026-02-28T00:47:22Z,People & Blogs,88900,9011.4,0
lsyoZwBTErI,UCOc553e3XsZ6CqEW0S1gYYQ,2026-02-28T00:40:47Z,People & Blogs,26900,7759.8,58
e8NfBbSUJXI,UCT1foi_l44NJYM2x-efkQRQ,2026-02-28T00:39:57Z,People & Blogs,80100,1456.1,16
Ae-bZa1nj8w,UCHuZTngvEjWrwLRFXac3EMA,2026-02-28T00:36:00Z,People & Blogs,35100,22915.6,29
f3sVYwu3cDo,UC-cgwfSXtMmzrdIiDZnV3aA,2026-02-28T00:36:51Z,Science & Technology,20100,1248.9,331
nmEAgEh_9bk,UCVWiNqH06FRgsNFH3Ysrzaw,2026-02-28T00:30:52Z,People & Blogs,13400,2583.6,23
FV6bO4S0Sjs,UCq0fToUIqmbVZasHtzyYg8A,2026-02-28T00:30:04Z,People & Blogs,39200,6614.3,95
Y1hAde-AwgM,UCL_OqIRhfSI2a-_UInQQijw,2026-02-28T00:30:37Z,Entertainment,82200,5349.4,16
l4sF1eQUjV8,UC0JC1TZtSgTg_2P8afNErmQ,2026-02-28T00:30:06Z,Entertainment,14700,4151.3,630
_-ew4OXCCcc,UCkWkNTwuFvGofd-ByetVO1w,2026-02-28T00:29:04Z,Entertainment,61900,964.2,54
25yJv1m3bCo,UC4nNomShQwi2s53IvhC_TfQ,2026-02-28T00:23:11Z,People & Blogs,87800,192201.0,109
hM9fyS9kSXg,UCsu4EwGf_anL8UB_L0EVMcA,2026-02-28T00:22:36Z,People & Blogs,44700,2035.2,48
b3HiNo6ZQD0,UCSOMjHlTyfvZetNLaUiAzAw,2026-02-28T00:00:53Z,Entertainment,70600,14385.8,61
LlUIcMoT8rI,UCTyrOTAu3I24oxMIb6acxwA,2026-02-27T23:30:09Z,People & Blogs,21900,1120.5,10
Femw1dlxQV4,UCtBdayrBRE7tc8SUfQj6OhA,2026-02-28T03:42:40Z,People & Blogs,66100,6713.6,77
FmIc-py2-Vw,UCzffgl7eKnCTrzZu60o_g-Q,2026-02-28T03:35:00Z,People & Blogs,37400,9903.1,38
GLUxh_CyzvM,UCLKflX1RhfsySPZnwqW6pfw,2026-02-28T03:35:00Z,People & Blogs,31800,635.6,14
ke589sxiQxo,UCsXvpDYxyhnaBDRyIZvgKcA,2026-02-28T03:23:50Z,People & Blogs,20200,739.6,32
AKxWL_OFZWc,UCY6PtOTesHUFcw4PNLsnSoQ,2026-02-28T03:23:10Z,Comedy,10600,1684.2,28
hIX9e9He6b4,UC9bSTxijcKJRkimLdYkJ4fg,2026-02-28T03:18:53Z,Gaming,44000,58217.6,110
aReFmbOimXs,UC4GvgkrkzIlf8vtOOmvoSxw,2026-02-28T03:11:52Z,Entertainment,18700,1161.1,17
1rdfcunX9Ns,UCIGgNY0zjUqDXbMSsH9kGCQ,2026-02-28T03:10:00Z,Entertainment,28000,2797.5,9
66bv-DPhNVw,UCvBGUYYpfEVHtGI0gVi5g_g,2026-02-28T03:09:47Z,People & Blogs,16000,17830.7,12
i9Gub53LY2o,UC9Y89l6ZQ_HZo-S8wR9g9mA,2026-02-28T03:00:51Z,Travel & Events,40300,18502.0,41
oSvZVWLiRsQ,UC36muLl_aAITSRLkx6sZtUg,2026-02-28T03:01:36Z,Comedy,72700,8618.6,421
lsjcv9AdRY8,UCiIHXQeIrDKmZJnokI5glqw,2026-02-28T03:01:02Z,Howto & Style,49500,830.8,1019
rNiFp_lfD-Y,UCZ_v-K5sly4JQ8PdaUikQhA,2026-02-28T02:54:39Z,People & Blogs,14000,783.2,21
SX7j19De-9o,UCGJSTmPMXJx866gYWc79drQ,2026-02-28T02:51:06Z,People & Blogs,21500,365.6,16
uc7e-iHFT0A,UCQM_rgSBE05L2wpHneNpj_A,2026-02-28T02:51:05Z,People & Blogs,16000,34918.3,9
8aoi9vOI-kY,UCAg_NibPEQvn35l_GtujGRg,2026-02-28T02:49:37Z,People & Blogs,20300,16457.3,50
pZHVJZIqt0g,UCX-YayIr3Dvr08GD5V_sW-Q,2026-02-28T02:43:59Z,People & Blogs,60800,7416.7,51
vc14Wlc64Uk,UCTTxZ4tj0WSjmMNcWzf4uJQ,2026-02-28T02:39:57Z,People & Blogs,65000,11957.5,69
CxFgdw21Wlw,UCWR-iVZUkfYlb8fgKDi8PLA,2026-02-28T02:37:20Z,People & Blogs,37100,251.625,55
VFXNDa4aE0c,UCbcJIId7Ur9WgU12O9fye8A,2026-02-28T02:34:10Z,People & Blogs,12400,1964.4,29
cB1LrvIuAJg,UCDCoFgzGwFlgkUiOjT4zuyg,2026-02-28T02:30:39Z,People & Blogs,16200,24987.2,23
8irPQo_BEjE,UCsTD1klutVuL70TES_nWfXQ,2026-02-28T02:25:15Z,Entertainment,22200,244.4,36
2AXuCAOV67M,UCyylOlcOnBb_WfnR2UghrBQ,2026-02-28T02:13:18Z,Entertainment,26200,92853.6,37
svF-x2R5d_U,UCbWMBxCscrWaxg5co2cpYSw,2026-02-28T02:10:21Z,Entertainment,13700,1780.1,669
xeIT2vAG8Lo,UCnz_QO6orkMnxxjvoEW3E1w,2026-02-28T04:30:41Z,Science & Technology,53700,5852.6,40
LzGblzrU9YI,UCddgwmiHeSRyej3sR0GEUxw,2026-02-28T04:29:32Z,Entertainment,64700,1241.4,30
uUpQkmT-b1A,UCMEQUxZIINRpMQYEHy-iwMQ,2026-02-28T04:26:12Z,Science & Technology,15900,3821.2,18
2h66NOa42Bo,UCPGmQfi225cy-dEO50t_lfg,2026-02-28T04:27:13Z,People & Blogs,52500,540313.1,32
va8_5IaIDHw,UC_Hwv9cO_eZwbnO5kWdJlqQ,2026-02-28T04:25:00Z,Entertainment,69500,35494.9,627
kIqXBKCOos0,UCTiG1IJdG1EwF2af1Gb71OA,2026-02-28T04:22:00Z,Entertainment,92900,4349.9,136
fxqBbVw-F-4,UCASHMYSqZJ09aqRkQdRTwOw,2026-02-28T04:22:10Z,People & Blogs,40000,13151.5,60
J0Wyy9KEnXw,UCrXQu7V_YX472JW4eq2S-hA,2026-02-28T04:17:38Z,People & Blogs,18000,420871.2,109
pdOzhb6DUkA,UCy2KP3sL60EDqjhlmvBUMFg,2026-02-28T04:17:45Z,People & Blogs,14000,67680.0,60
m5xapFXownM,UCFumlEjOzgyfrRt41iff2Rg,2026-02-28T04:13:22Z,People & Blogs,32600,1150970.3,58
MJGn7W_RsZg,UCU9iYjLCC1_KkmXuFEPukpg,2026-02-28T04:08:09Z,Gaming,23700,14063.8,38
xZOTAgcHMuk,UCQgWb3xGvq7WNJpvnqTWZiw,2026-02-28T04:05:59Z,People & Blogs,31400,15954.0,58
O6pCNxe0hoE,UCbc22shr0Ijrf3I-nneXB8w,2026-02-28T04:06:04Z,People & Blogs,70900,22824.0,13
zm68UgUfUOk,UCp2UZU6wZ8DcexsyygzlD-A,2026-02-28T04:00:49Z,People & Blogs,69000,94147.7,83
YjwOi8ISihE,UCNuM0M53W-rpT_6oFG_fRHg,2026-02-28T04:00:38Z,People & Blogs,12900,29247.8,21
S5U0JZZKvOY,UCjq3dr80e_k1euvwXQLX7lw,2026-02-28T04:01:18Z,People & Blogs,55500,170215.9,72
CzFrHiTtJuo,UCUKw6eoOVS2rJgkdfMaP9dQ,2026-02-28T04:00:10Z,People & Blogs,50800,2042.6,30
rxJfAC1VQ_M,UC4Fg7aEB30TAkgCi2bONIgQ,2026-02-28T04:02:01Z,Gaming,10400,15014.7,744
BH3zqBppjX0,UCNtvpFxC272KEv9SxmLKPpg,2026-02-28T03:21:06Z,People & Blogs,43200,7436.2,45
Ugc7ZktTd0k,UCCV05sxh_A7avZzguY3psoA,2026-02-28T03:10:29Z,Entertainment,27300,3858.0,0
Vi3tSkG-2y4,UCgqUcaFE7oVML175ag0Tpew,2026-02-28T02:58:57Z,Entertainment,30800,1262.5,10
APy9e9AT0Fc,UCwwZyr48vJd9oXD8uIgkyaQ,2026-02-28T02:54:18Z,Autos & Vehicles,11800,1220.5,1042
IHugK23_G9U,UCTyrOTAu3I24oxMIb6acxwA,2026-02-28T05:30:09Z,People & Blogs,21900,869.2,8
cpNYV-59vSA,UCgYLvUMea3uYjF4oTwhFbFg,2026-02-28T05:26:13Z,People & Blogs,100000,3105.5,77
2ynS3ShLrKI,UC4XpB82K764cKvSUHe_gDQQ,2026-02-28T05:17:31Z,People & Blogs,66100,410762.0,87
LoRYLGzf2ko,UC5Bz3tBZhZwnHcInEwji2PQ,2026-02-28T05:14:00Z,People & Blogs,11000,16760.6,8
5ArfNSAubRg,UCr_YKuVkWbaor6vFC4hi5GQ,2026-02-28T05:09:48Z,Entertainment,13700,2627.8,22
Yofg760f3X0,UCzwg5rvVq4yNkrC-saZNN2w,2026-02-28T05:06:52Z,Entertainment,39300,14299.3,58
ISu6WV_lHbM,UCR8DANN-C5EPYZw1dB3pPrg,2026-02-28T05:03:31Z,People & Blogs,49800,32929.7,9
C8NPE1xgS5Y,UCQ2aPijvA3UPKRC8e7vJ02A,2026-02-28T05:00:11Z,Sports,25300,1193.4,40
uhtFxEjfjNg,UC-Y-sxIL-rFfBDszRxq4n2g,2026-02-28T05:00:44Z,Entertainment,21200,9699.4,170
aqLj_-rKoys,UCuUMMyczDvnBg5KxBRHPoQA,2026-02-28T04:45:54Z,People & Blogs,10500,2998.0,911
TbIJUKmHnGk,UCR8DANN-C5EPYZw1dB3pPrg,2026-02-28T04:42:12Z,People & Blogs,49800,32931.1,9
oHuGejkTHLw,UCi1PlkGCuIzIYXc26eYhE8Q,2026-02-28T04:37:42Z,Entertainment,34200,32058.4,46
0kC-dXqDUvU,UC6Vh4384BFyXLcJdzAhECug,2026-02-28T04:30:00Z,Entertainment,22200,3722.1,132
68SAcAf80EA,UCR8DANN-C5EPYZw1dB3pPrg,2026-02-28T04:02:13Z,People & Blogs,49800,32931.1,9
ziL9HtbIMls,UChiR4e5Yx8jqG8hbucg41oA,2026-02-28T04:00:51Z,People & Blogs,68400,26525.7,121
QezZnmb_H-g,UC1yQlFnvwE015w6zLM6FpSA,2026-02-28T04:00:19Z,People & Blogs,38700,2031.6,71
PrKy5GHPcZ8,UCHLWknV4H80NoOJcxJLVR5g,2026-02-28T03:57:00Z,Sports,64600,12556.7,326
wu2pvIF33mM,UCShbZZvjra90r4Dep-jVmWA,2026-02-28T03:52:20Z,People & Blogs,31900,346.7,30
I102sSekM7I,UC_sUcSkyO15rCESzxCfxq3w,2026-02-28T06:31:01Z,Entertainment,23800,27277.5,120
cXEZATBdjm8,UCfsYcB_KWiMUHhsP9FOCe6w,2026-02-28T06:18:08Z,Science & Technology,49500,2892.6,117
TOabzF7eKjE,UCEVsR8Vw8gYI-2i7dQ-gwoQ,2026-02-28T06:15:01Z,Entertainment,36200,1252.4,61
2jUi9oyCGKw,UCFy85TF-20PuL0zYyRn3eDA,2026-02-28T06:05:51Z,Entertainment,31800,20828.3,873
s-0JU6uvrcQ,UCx4AQCbyCvoQ8bxmSxXZcLQ,2026-02-28T05:55:00Z,Entertainment,36300,889.7,30
JrXw5adK3yI,UCEO68zj9CMb-H3XbURQS-nw,2026-02-28T05:44:21Z,People & Blogs,24200,2160.6,25
UpztAc3ICfg,UCCMsyzTGYj1M_peWvU8h8gw,2026-02-28T05:40:32Z,People & Blogs,19500,1913.9,95
vas4rkaiMwg,UCZKMVlyviDozfIhLZs-Nsyw,2026-02-28T05:38:22Z,People & Blogs,14800,3863.1,78
X4dhj5K8rIs,UCfsYcB_KWiMUHhsP9FOCe6w,2026-02-28T05:39:51Z,Science & Technology,49500,2893.2,59
nWIW1eEsd6A,UCJg0zc-SQ5mS-yg1H4MZASA,2026-02-28T05:30:33Z,People & Blogs,14100,3111.2,2008
JqDPdnjes90,UCX-YayIr3Dvr08GD5V_sW-Q,2026-02-28T05:24:27Z,People & Blogs,60800,5308.5,17
V0oXQAVoE1c,UCreaZYxzso_4YyKoAan55LA,2026-02-28T05:34:17Z,Entertainment,21700,104920.4,53
2IBn9U1YHG8,UCkLFgJDMzYBbdnIqTgpyxwA,2026-02-28T05:30:48Z,Sports,11500,15615.0,27
GmUl48NVGto,UCih0ZgwM9dchIYFhCFRZNfw,2026-02-28T05:30:15Z,Comedy,10400,19641.7,73
qZDIDn2AXGQ,UCJtc09OAgvXU3ubvsX8vXgQ,2026-02-28T05:25:09Z,People & Blogs,87700,108177.6,24
oBAxwhxa-ig,UCNgAluPhkjIDEuIUAeJPZtA,2026-02-28T05:18:53Z,Gaming,34900,12856.1,43
404Gj1tASEM,UCimJiPFLN3FpdLGQUebVu6w,2026-02-28T05:12:45Z,People & Blogs,45100,33059.0,102
1rlM8QHhGDU,UCbc22shr0Ijrf3I-nneXB8w,2026-02-28T05:13:11Z,People & Blogs,71000,19964.1,14
ag_Gn9bbPn0,UCqcEgRc5xB9zTid2aQfBMYQ,2026-02-28T05:12:34Z,Comedy,23100,31958.5,1444
R166wreAg04,UCuZ6yT_x2Qs9BgX2IYTRCFA,2026-02-28T05:10:00Z,Howto & Style,47300,47970.6,42
wh8W_fx266c,UCECxjy3ZFRAx2U2uydQyGlQ,2026-02-28T05:05:00Z,People & Blogs,97400,171884.5,1395
wQWqUaguYxs,UC8XN8MWMZPmoy6B5hU0mgyg,2026-02-28T06:55:22Z,People & Blogs,95500,8238.3,84
A4JxilP8Okg,UCbCYsHN2g5L5fsgexNSjS0A,2026-02-28T06:55:23Z,People & Blogs,16000,3190.2,47
i5j0AeaFhx4,UCt6lSfrKmjlgQAX1dyyFXnQ,2026-02-28T06:45:16Z,Howto & Style,10600,1967.6,52
38f0sDCX_tE,UCNsM-gls7RXim7Guc36KkUg,2026-02-28T06:43:46Z,People & Blogs,32500,1831.1,33
Dif_BrrR7OA,UCUaurekxUJLGI7DWOVYbkyw,2026-02-28T06:41:31Z,People & Blogs,49200,4835.7,1226
NgleXRIAiCs,UCURF6Le5SuKatAwlLykgCXg,2026-02-28T06:42:01Z,Howto & Style,52100,8670.7,24
P3iEZp6Cs1k,UCTiG1IJdG1EwF2af1Gb71OA,2026-02-28T06:36:24Z,Entertainment,92900,3211.8,106
_G-SRV490Sc,UCG5ev2D0vtp1OrsJmslnoWg,2026-02-28T06:35:58Z,People & Blogs,19000,1274.9,21
fQVGS8s-voU,UChvHG95WTdDDT2Jw9kbaUSg,2026-02-28T06:35:21Z,Film & Animation,12600,2112.4,77
L5A2GRdIT_w,UCek9t5vqNqgKJD5h6SxH1iw,2026-02-28T06:31:41Z,People & Blogs,22200,7087.1,61
uPauvwFTSYU,UCKXSb_XXtwtkEmDcU46Fu6A,2026-02-28T06:30:24Z,People & Blogs,85700,5690.2,402
BzEPEWvtMak,UCSJPMWqA0PGrquKG032QevA,2026-02-28T06:29:20Z,Entertainment,51700,1547599.6,33
z8fc4ew7NPU,UCOPRgWYWXyoUrOOxF7sjHqg,2026-02-28T06:18:29Z,Entertainment,38900,82313.8,84
3vJ79WtpnhY,UCClAeBjnVxY6o20buVVWuuQ,2026-02-28T06:15:07Z,Entertainment,66100,2457.5,243
gTs7sSQWrQs,UC_G6f8Ha38Ap2mTKee4idLw,2026-02-28T06:13:10Z,Music,24400,6157.6,26
k-psfPEPnOE,UCToLK0FybrEO9BwODMoWAow,2026-02-28T06:00:04Z,Howto & Style,91800,1778.5,585
8Pe1cjco28Y,UCsy99-klDPJ1PdbVTnczKeg,2026-02-28T05:58:02Z,People & Blogs,36300,2869.0,61
FjQR-5Yybb0,UCEHde9eUqva9upoICMkY6JQ,2026-02-28T05:55:43Z,People & Blogs,19100,537.0,38
6Mg_twdKXZE,UCMvfB6sz27J0aIo2940CRfA,2026-02-28T05:51:59Z,Education,40500,5617.9,203
Awpq0OzV6CE,UC4xxl-3NH1Whb6qXgKLOvyg,2026-02-28T05:37:15Z,Comedy,49900,26565.4,1023
YtBflq-gKrc,UCo9G_dPmUQnT_T6GlH7FqJA,2026-02-28T05:30:06Z,People & Blogs,82200,216.2,491
NueEawKtbfk,UCD9Y-JIOrcI82pp_VZWbPCw,2026-02-28T08:10:26Z,Entertainment,51500,1193.3,167
nqZHCIoc30M,UCPApZXzQsC0ZtDMDeVdFTQQ,2026-02-28T08:06:42Z,People & Blogs,26000,111440.2,55
EGSguuRmLaU,UCH3Jz-5bepbXk3Sx8iAif2Q,2026-02-28T08:05:21Z,People & Blogs,10800,111473.6,59
URru12SZk6w,UCZdz55l0MtRBPSFuZ75tdhw,2026-02-28T08:00:37Z,Travel & Events,11800,2654.4,2027
RYiJMOSgbH8,UCXq5aVE6_HK6DGCmZMICIeA,2026-02-28T08:00:28Z,People & Blogs,39600,6415.4,705
_fsRkv_CuCE,UC4EiVCZdWI9JEVhxH_EOzvQ,2026-02-28T08:00:50Z,Entertainment,15000,41826.875,744
EbzzBfqGC6M,UCjg-XZIou0FXmGZ4SiJ8tqQ,2026-02-28T08:00:19Z,Entertainment,93200,2731.9,49
